station_id,day_of_week,hour,boardings,alightings
BL-9,Thursday,7,93,107
BL-9,Thursday,8,129,176
BL-9,Thursday,9,93,107
BL-9,Thursday,10,36,40
BL-9,Thursday,11,10,10
BL-9,Thursday,12,5,4
BL-9,Thursday,13,6,5
BL-9,Thursday,14,13,11
BL-9,Thursday,15,36,33
BL-9,Thursday,16,80,69
BL-9,Thursday,17,123,101
BL-9,Thursday,18,123,109
BL-9,Thursday,19,80,46
BL-9,Thursday,20,36,36
BL-9,Thursday,21,13,12
BL-9,Thursday,22,6,6
BL-9,Thursday,23,5,4
OL-1,Friday,0,5,5
OL-1,Friday,1,5,4
OL-1,Friday,2,5,4
OL-1,Friday,3,5,5
OL-1,Friday,4,6,5
OL-1,Friday,5,11,12
OL-1,Friday,6,39,39
OL-1,Friday,7,100,138
OL-1,Friday,8,139,184
OL-1,Friday,9,100,134
OL-1,Friday,10,39,41
OL-1,Friday,11,11,12
OL-1,Friday,12,6,6
OL-1,Friday,13,7,6
OL-1,Friday,14,14,12
OL-1,Friday,15,39,40
OL-1,Friday,16,87,49
OL-1,Friday,17,132,83
OL-1,Friday,18,132,75
OL-1,Friday,19,87,64
OL-1,Friday,20,39,35
OL-1,Friday,21,14,14
OL-1,Friday,22,7,7
OL-1,Friday,23,5,5
OL-2,Friday,0,11,11
OL-2,Friday,1,11,11
OL-2,Friday,2,11,10
OL-2,Friday,3,11,11
OL-2,Friday,4,12,10
OL-2,Friday,5,23,26
OL-2,Friday,6,78,68
OL-2,Friday,7,202,280
OL-2,Friday,8,281,367
OL-2,Friday,9,202,239
OL-2,Friday,10,78,83
OL-2,Friday,11,23,20
OL-2,Friday,12,12,12
OL-2,Friday,13,14,14
OL-2,Friday,14,29,25
OL-2,Friday,15,78,68
OL-2,Friday,16,175,142
OL-2,Friday,17,266,173
OL-2,Friday,18,266,229
OL-2,Friday,19,175,142
OL-2,Friday,20,78,82
OL-2,Friday,21,29,27
OL-2,Friday,22,14,14
OL-2,Friday,23,11,12
OL-3,Friday,0,16,15
OL-3,Friday,1,16,14
OL-3,Friday,2,16,15
OL-3,Friday,3,17,18
OL-3,Friday,4,18,17
OL-3,Friday,5,34,34
OL-3,Friday,6,118,111
OL-3,Friday,7,304,349
OL-3,Friday,8,423,504
OL-3,Friday,9,304,425
OL-3,Friday,10,118,121
OL-3,Friday,11,34,32
OL-3,Friday,12,18,19
OL-3,Friday,13,21,18
OL-3,Friday,14,43,39
OL-3,Friday,15,118,108
OL-3,Friday,16,263,235
OL-3,Friday,17,401,319
OL-3,Friday,18,401,307
OL-3,Friday,19,263,145
OL-3,Friday,20,118,106
OL-3,Friday,21,43,44
OL-3,Friday,22,21,20
OL-3,Friday,23,17,19
OL-4,Friday,0,28,27
OL-4,Friday,1,28,30
OL-4,Friday,2,28,31
OL-4,Friday,3,28,27
OL-4,Friday,4,31,32
OL-4,Friday,5,58,65
OL-4,Friday,6,199,183
OL-4,Friday,7,512,722
OL-4,Friday,8,713,808
OL-4,Friday,9,512,679
OL-4,Friday,10,199,215
OL-4,Friday,11,58,59
OL-4,Friday,12,31,30
OL-4,Friday,13,36,37
OL-4,Friday,14,73,65
OL-4,Friday,15,199,182
OL-4,Friday,16,443,285
OL-4,Friday,17,676,513
OL-4,Friday,18,676,476
OL-4,Friday,19,443,281
OL-4,Friday,20,199,221
OL-4,Friday,21,73,70
OL-4,Friday,22,36,35
OL-4,Friday,23,29,28
OL-5,Friday,0,94,100
OL-5,Friday,1,94,92
OL-5,Friday,2,94,80
OL-5,Friday,3,94,107
OL-5,Friday,4,102,111
OL-5,Friday,5,193,205
OL-5,Friday,6,657,729
OL-5,Friday,7,1690,2395
OL-5,Friday,8,2353,2866
OL-5,Friday,9,1690,2220
OL-5,Friday,10,657,678
OL-5,Friday,11,193,179
OL-5,Friday,12,102,93
OL-5,Friday,13,119,105
OL-5,Friday,14,242,253
OL-5,Friday,15,657,712
OL-5,Friday,16,1464,1195
OL-5,Friday,17,2231,1474
OL-5,Friday,18,2231,1387
OL-5,Friday,19,1464,1037
OL-5,Friday,20,657,666
OL-5,Friday,21,242,272
OL-5,Friday,22,119,132
OL-5,Friday,23,96,107
OL-6,Friday,0,30,34
OL-6,Friday,1,30,29
OL-6,Friday,2,30,25
OL-6,Friday,3,30,26
OL-6,Friday,4,33,31
OL-6,Friday,5,63,58
OL-6,Friday,6,215,193
OL-6,Friday,7,553,792
OL-6,Friday,8,770,899
OL-6,Friday,9,553,793
OL-6,Friday,10,215,231
OL-6,Friday,11,63,65
OL-6,Friday,12,33,34
OL-6,Friday,13,39,37
OL-6,Friday,14,79,82
OL-6,Friday,15,215,194
OL-6,Friday,16,479,420
OL-6,Friday,17,730,478
OL-6,Friday,18,730,466
OL-6,Friday,19,479,382
OL-6,Friday,20,215,225
OL-6,Friday,21,79,77
OL-6,Friday,22,39,40
OL-6,Friday,23,31,27
OL-7,Friday,0,20,18
OL-7,Friday,1,20,18
OL-7,Friday,2,20,17
OL-7,Friday,3,20,18
OL-7,Friday,4,22,20
OL-7,Friday,5,42,41
OL-7,Friday,6,144,130
OL-7,Friday,7,371,433
OL-7,Friday,8,516,665
OL-7,Friday,9,371,424
OL-7,Friday,10,144,152
OL-7,Friday,11,42,47
OL-7,Friday,12,22,21
OL-7,Friday,13,26,29
OL-7,Friday,14,53,46
OL-7,Friday,15,144,124
OL-7,Friday,16,321,257
OL-7,Friday,17,490,400
OL-7,Friday,18,490,414
OL-7,Friday,19,321,182
OL-7,Friday,20,144,155
OL-7,Friday,21,53,51
OL-7,Friday,22,26,24
OL-7,Friday,23,21,18
OL-8,Friday,0,13,11
OL-8,Friday,1,13,14
OL-8,Friday,2,13,13
OL-8,Friday,3,13,13
OL-8,Friday,4,15,15
OL-8,Friday,5,28,31
OL-8,Friday,6,96,86
OL-8,Friday,7,247,271
OL-8,Friday,8,345,451
OL-8,Friday,9,247,302
OL-8,Friday,10,96,85
OL-8,Friday,11,28,25
OL-8,Friday,12,15,14
OL-8,Friday,13,17,14
OL-8,Friday,14,35,30
OL-8,Friday,15,96,107
OL-8,Friday,16,214,141
OL-8,Friday,17,327,292
OL-8,Friday,18,327,290
OL-8,Friday,19,214,128
OL-8,Friday,20,96,102
OL-8,Friday,21,35,36
OL-8,Friday,22,17,17
OL-8,Friday,23,14,12
OL-9,Friday,0,4,3
OL-9,Friday,1,4,4
OL-9,Friday,2,4,4
OL-9,Friday,3,4,4
OL-9,Friday,4,5,5
OL-9,Friday,5,10,11
OL-9,Friday,6,34,35
OL-9,Friday,7,89,99
OL-9,Friday,8,124,174
OL-9,Friday,9,89,109
OL-9,Friday,10,34,28
OL-9,Friday,11,10,10
OL-9,Friday,12,5,5
OL-9,Friday,13,6,5
OL-9,Friday,14,12,11
OL-9,Friday,15,34,30
OL-9,Friday,16,77,43
OL-9,Friday,17,117,67
OL-9,Friday,18,117,94
OL-9,Friday,19,77,65
OL-9,Friday,20,34,30
OL-9,Friday,21,12,11
OL-9,Friday,22,6,5
OL-9,Friday,23,5,4
BL-1,Friday,0,6,6
BL-1,Friday,1,6,6
BL-1,Friday,2,6,5
BL-1,Friday,3,6,6
BL-1,Friday,4,7,6
BL-1,Friday,5,13,11
BL-1,Friday,6,45,50
BL-1,Friday,7,117,159
BL-1,Friday,8,163,231
BL-1,Friday,9,117,166
BL-1,Friday,10,45,47
BL-1,Friday,11,13,14
BL-1,Friday,12,7,6
BL-1,Friday,13,8,6
BL-1,Friday,14,16,13
BL-1,Friday,15,45,39
BL-1,Friday,16,101,58
BL-1,Friday,17,154,103
BL-1,Friday,18,154,122
BL-1,Friday,19,101,83
BL-1,Friday,20,45,46
BL-1,Friday,21,16,14
BL-1,Friday,22,8,8
BL-1,Friday,23,6,5
BL-2,Friday,0,11,10
BL-2,Friday,1,11,10
BL-2,Friday,2,11,10
BL-2,Friday,3,11,12
BL-2,Friday,4,12,12
BL-2,Friday,5,23,24
BL-2,Friday,6,79,70
BL-2,Friday,7,204,282
BL-2,Friday,8,284,379
BL-2,Friday,9,204,238
BL-2,Friday,10,79,82
BL-2,Friday,11,23,22
BL-2,Friday,12,12,11
BL-2,Friday,13,14,12
BL-2,Friday,14,29,29
BL-2,Friday,15,79,69
BL-2,Friday,16,176,106
BL-2,Friday,17,269,160
BL-2,Friday,18,269,237
BL-2,Friday,19,176,114
BL-2,Friday,20,79,75
BL-2,Friday,21,29,27
BL-2,Friday,22,14,15
BL-2,Friday,23,11,11
BL-3,Friday,0,22,20
BL-3,Friday,1,22,19
BL-3,Friday,2,22,22
BL-3,Friday,3,22,20
BL-3,Friday,4,24,26
BL-3,Friday,5,46,51
BL-3,Friday,6,156,154
BL-3,Friday,7,402,578
BL-3,Friday,8,560,724
BL-3,Friday,9,402,480
BL-3,Friday,10,156,155
BL-3,Friday,11,46,39
BL-3,Friday,12,24,26
BL-3,Friday,13,28,24
BL-3,Friday,14,57,53
BL-3,Friday,15,156,159
BL-3,Friday,16,349,197
BL-3,Friday,17,531,306
BL-3,Friday,18,531,421
BL-3,Friday,19,349,200
BL-3,Friday,20,156,154
BL-3,Friday,21,57,54
BL-3,Friday,22,28,25
BL-3,Friday,23,23,20
BL-4,Friday,0,30,34
BL-4,Friday,1,30,26
BL-4,Friday,2,30,34
BL-4,Friday,3,30,30
BL-4,Friday,4,33,34
BL-4,Friday,5,63,66
BL-4,Friday,6,215,228
BL-4,Friday,7,553,766
BL-4,Friday,8,770,977
BL-4,Friday,9,553,711
BL-4,Friday,10,215,203
BL-4,Friday,11,63,55
BL-4,Friday,12,33,34
BL-4,Friday,13,39,33
BL-4,Friday,14,79,73
BL-4,Friday,15,215,188
BL-4,Friday,16,479,295
BL-4,Friday,17,730,564
BL-4,Friday,18,730,562
BL-4,Friday,19,479,334
BL-4,Friday,20,215,188
BL-4,Friday,21,79,77
BL-4,Friday,22,39,37
BL-4,Friday,23,31,33
BL-5,Friday,0,120,119
BL-5,Friday,1,120,119
BL-5,Friday,2,120,136
BL-5,Friday,3,120,129
BL-5,Friday,4,131,130
BL-5,Friday,5,247,245
BL-5,Friday,6,840,720
BL-5,Friday,7,2159,3087
BL-5,Friday,8,3006,3642
BL-5,Friday,9,2159,2568
BL-5,Friday,10,840,965
BL-5,Friday,11,247,263
BL-5,Friday,12,131,113
BL-5,Friday,13,152,132
BL-5,Friday,14,309,265
BL-5,Friday,15,840,865
BL-5,Friday,16,1870,1075
BL-5,Friday,17,2850,2498
BL-5,Friday,18,2850,2502
BL-5,Friday,19,1870,1385
BL-5,Friday,20,840,869
BL-5,Friday,21,309,289
BL-5,Friday,22,152,132
BL-5,Friday,23,123,131
BL-6,Friday,0,23,20
BL-6,Friday,1,23,21
BL-6,Friday,2,23,19
BL-6,Friday,3,23,22
BL-6,Friday,4,25,26
BL-6,Friday,5,47,51
BL-6,Friday,6,162,167
BL-6,Friday,7,418,583
BL-6,Friday,8,582,723
BL-6,Friday,9,418,583
BL-6,Friday,10,162,162
BL-6,Friday,11,47,43
BL-6,Friday,12,25,28
BL-6,Friday,13,29,27
BL-6,Friday,14,60,51
BL-6,Friday,15,162,149
BL-6,Friday,16,362,245
BL-6,Friday,17,552,371
BL-6,Friday,18,552,404
BL-6,Friday,19,362,310
BL-6,Friday,20,162,151
BL-6,Friday,21,60,60
BL-6,Friday,22,29,27
BL-6,Friday,23,23,25
BL-7,Friday,0,16,14
BL-7,Friday,1,16,16
BL-7,Friday,2,16,16
BL-7,Friday,3,16,17
BL-7,Friday,4,18,18
BL-7,Friday,5,34,36
BL-7,Friday,6,116,112
BL-7,Friday,7,300,333
BL-7,Friday,8,418,476
BL-7,Friday,9,300,334
BL-7,Friday,10,116,110
BL-7,Friday,11,34,33
BL-7,Friday,12,18,17
BL-7,Friday,13,21,21
BL-7,Friday,14,43,42
BL-7,Friday,15,116,122
BL-7,Friday,16,260,203
BL-7,Friday,17,396,261
BL-7,Friday,18,396,265
BL-7,Friday,19,260,196
BL-7,Friday,20,116,119
BL-7,Friday,21,43,40
BL-7,Friday,22,21,19
BL-7,Friday,23,17,17
BL-8,Friday,0,11,9
BL-8,Friday,1,11,10
BL-8,Friday,2,11,12
BL-8,Friday,3,11,9
BL-8,Friday,4,12,13
BL-8,Friday,5,22,19
BL-8,Friday,6,77,77
BL-8,Friday,7,199,248
BL-8,Friday,8,277,305
BL-8,Friday,9,199,282
BL-8,Friday,10,77,75
BL-8,Friday,11,22,24
BL-8,Friday,12,12,11
BL-8,Friday,13,14,15
BL-8,Friday,14,28,31
BL-8,Friday,15,77,78
BL-8,Friday,16,172,106
BL-8,Friday,17,263,207
BL-8,Friday,18,263,195
BL-8,Friday,19,172,151
BL-8,Friday,20,77,75
BL-8,Friday,21,28,26
BL-8,Friday,22,14,12
BL-8,Friday,23,11,11
BL-9,Friday,0,5,4
BL-9,Friday,1,5,5
BL-9,Friday,2,5,5
BL-9,Friday,3,5,4
BL-9,Friday,4,5,4
BL-9,Friday,5,11,11
BL-9,Friday,6,37,38
BL-9,Friday,7,96,107
BL-9,Friday,8,134,186
BL-9,Friday,9,96,123
BL-9,Friday,10,37,41
BL-9,Friday,11,11,12
BL-9,Friday,12,5,5
BL-9,Friday,13,6,6
BL-9,Friday,14,13,12
BL-9,Friday,15,37,37
BL-9,Friday,16,83,48
BL-9,Friday,17,127,99
BL-9,Friday,18,127,75
BL-9,Friday,19,83,60
BL-9,Friday,20,37,32
BL-9,Friday,21,13,12
BL-9,Friday,22,6,5
BL-9,Friday,23,5,5
OL-1,Saturday,0,1,0
OL-1,Saturday,1,1,1
OL-1,Saturday,2,1,1
OL-1,Saturday,3,1,0
OL-1,Saturday,4,1,1
OL-1,Saturday,5,1,0
OL-1,Saturday,6,19,17
OL-1,Saturday,7,19,24
OL-1,Saturday,8,19,21
OL-1,Saturday,9,19,26
OL-1,Saturday,10,43,48
OL-1,Saturday,11,56,61
OL-1,Saturday,12,67,68
OL-1,Saturday,13,75,76
OL-1,Saturday,14,78,89
OL-1,Saturday,15,75,69
OL-1,Saturday,16,67,38
OL-1,Saturday,17,56,41
OL-1,Saturday,18,43,28
OL-1,Saturday,19,19,12
OL-1,Saturday,20,19,16
OL-1,Saturday,21,19,19
OL-1,Saturday,22,19,17
OL-1,Saturday,23,1,0
OL-2,Saturday,0,1,0
OL-2,Saturday,1,1,1
OL-2,Saturday,2,1,0
OL-2,Saturday,3,1,1
OL-2,Saturday,4,1,1
OL-2,Saturday,5,1,0
OL-2,Saturday,6,32,35
OL-2,Saturday,7,32,42
OL-2,Saturday,8,32,41
OL-2,Saturday,9,32,35
OL-2,Saturday,10,71,61
OL-2,Saturday,11,94,107
OL-2,Saturday,12,113,122
OL-2,Saturday,13,125,141
OL-2,Saturday,14,130,145
OL-2,Saturday,15,125,107
OL-2,Saturday,16,113,93
OL-2,Saturday,17,94,66
OL-2,Saturday,18,71,58
OL-2,Saturday,19,32,17
OL-2,Saturday,20,32,29
OL-2,Saturday,21,32,34
OL-2,Saturday,22,32,34
OL-2,Saturday,23,1,1
OL-3,Saturday,0,3,2
OL-3,Saturday,1,3,3
OL-3,Saturday,2,3,2
OL-3,Saturday,3,3,2
OL-3,Saturday,4,3,3
OL-3,Saturday,5,3,2
OL-3,Saturday,6,55,55
OL-3,Saturday,7,55,68
OL-3,Saturday,8,55,76
OL-3,Saturday,9,55,77
OL-3,Saturday,10,121,136
OL-3,Saturday,11,160,163
OL-3,Saturday,12,192,188
OL-3,Saturday,13,214,227
OL-3,Saturday,14,221,243
OL-3,Saturday,15,214,218
OL-3,Saturday,16,192,152
OL-3,Saturday,17,160,129
OL-3,Saturday,18,121,95
OL-3,Saturday,19,55,44
OL-3,Saturday,20,55,50
OL-3,Saturday,21,55,54
OL-3,Saturday,22,55,56
OL-3,Saturday,23,3,2
OL-4,Saturday,0,5,5
OL-4,Saturday,1,5,4
OL-4,Saturday,2,5,5
OL-4,Saturday,3,5,5
OL-4,Saturday,4,5,5
OL-4,Saturday,5,5,4
OL-4,Saturday,6,90,99
OL-4,Saturday,7,90,112
OL-4,Saturday,8,90,116
OL-4,Saturday,9,90,99
OL-4,Saturday,10,198,206
OL-4,Saturday,11,260,277
OL-4,Saturday,12,313,319
OL-4,Saturday,13,348,347
OL-4,Saturday,14,361,394
OL-4,Saturday,15,348,366
OL-4,Saturday,16,313,202
OL-4,Saturday,17,260,230
OL-4,Saturday,18,198,157
OL-4,Saturday,19,90,80
OL-4,Saturday,20,90,102
OL-4,Saturday,21,90,101
OL-4,Saturday,22,90,96
OL-4,Saturday,23,5,5
OL-5,Saturday,0,17,17
OL-5,Saturday,1,17,18
OL-5,Saturday,2,17,17
OL-5,Saturday,3,17,18
OL-5,Saturday,4,17,15
OL-5,Saturday,5,17,16
OL-5,Saturday,6,291,291
OL-5,Saturday,7,291,364
OL-5,Saturday,8,291,331
OL-5,Saturday,9,291,335
OL-5,Saturday,10,640,704
OL-5,Saturday,11,841,837
OL-5,Saturday,12,1011,874
OL-5,Saturday,13,1124,960
OL-5,Saturday,14,1164,1154
OL-5,Saturday,15,1124,1010
OL-5,Saturday,16,1011,805
OL-5,Saturday,17,841,696
OL-5,Saturday,18,640,403
OL-5,Saturday,19,291,220
OL-5,Saturday,20,291,260
OL-5,Saturday,21,291,273
OL-5,Saturday,22,291,324
OL-5,Saturday,23,17,17
OL-6,Saturday,0,5,4
OL-6,Saturday,1,5,4
OL-6,Saturday,2,5,4
OL-6,Saturday,3,5,4
OL-6,Saturday,4,5,5
OL-6,Saturday,5,5,4
OL-6,Saturday,6,96,106
OL-6,Saturday,7,96,134
OL-6,Saturday,8,96,124
OL-6,Saturday,9,96,117
OL-6,Saturday,10,211,212
OL-6,Saturday,11,278,260
OL-6,Saturday,12,334,363
OL-6,Saturday,13,372,371
OL-6,Saturday,14,385,434
OL-6,Saturday,15,372,385
OL-6,Saturday,16,334,243
OL-6,Saturday,17,278,222
OL-6,Saturday,18,211,153
OL-6,Saturday,19,96,83
OL-6,Saturday,20,96,86
OL-6,Saturday,21,96,109
OL-6,Saturday,22,96,104
OL-6,Saturday,23,5,5
OL-7,Saturday,0,3,3
OL-7,Saturday,1,3,2
OL-7,Saturday,2,3,3
OL-7,Saturday,3,3,2
OL-7,Saturday,4,3,2
OL-7,Saturday,5,3,2
OL-7,Saturday,6,61,57
OL-7,Saturday,7,61,75
OL-7,Saturday,8,61,84
OL-7,Saturday,9,61,72
OL-7,Saturday,10,134,143
OL-7,Saturday,11,177,154
OL-7,Saturday,12,212,228
OL-7,Saturday,13,236,256
OL-7,Saturday,14,245,237
OL-7,Saturday,15,236,251
OL-7,Saturday,16,212,184
OL-7,Saturday,17,177,146
OL-7,Saturday,18,134,92
OL-7,Saturday,19,61,43
OL-7,Saturday,20,61,66
OL-7,Saturday,21,61,57
OL-7,Saturday,22,61,66
OL-7,Saturday,23,3,2
OL-8,Saturday,0,2,1
OL-8,Saturday,1,2,1
OL-8,Saturday,2,2,2
OL-8,Saturday,3,2,2
OL-8,Saturday,4,2,2
OL-8,Saturday,5,2,2
OL-8,Saturday,6,41,40
OL-8,Saturday,7,41,49
OL-8,Saturday,8,41,46
OL-8,Saturday,9,41,52
OL-8,Saturday,10,90,82
OL-8,Saturday,11,118,133
OL-8,Saturday,12,142,120
OL-8,Saturday,13,158,141
OL-8,Saturday,14,164,151
OL-8,Saturday,15,158,143
OL-8,Saturday,16,142,89
OL-8,Saturday,17,118,91
OL-8,Saturday,18,90,59
OL-8,Saturday,19,41,31
OL-8,Saturday,20,41,45
OL-8,Saturday,21,41,42
OL-8,Saturday,22,41,43
OL-8,Saturday,23,2,1
OL-9,Saturday,0,0,0
OL-9,Saturday,1,0,0
OL-9,Saturday,2,0,0
OL-9,Saturday,3,0,0
OL-9,Saturday,4,0,0
OL-9,Saturday,5,0,0
OL-9,Saturday,6,15,15
OL-9,Saturday,7,15,19
OL-9,Saturday,8,15,21
OL-9,Saturday,9,15,20
OL-9,Saturday,10,33,34
OL-9,Saturday,11,44,39
OL-9,Saturday,12,53,46
OL-9,Saturday,13,59,67
OL-9,Saturday,14,61,62
OL-9,Saturday,15,59,57
OL-9,Saturday,16,53,40
OL-9,Saturday,17,44,25
OL-9,Saturday,18,33,27
OL-9,Saturday,19,15,9
OL-9,Saturday,20,15,16
OL-9,Saturday,21,15,15
OL-9,Saturday,22,15,13
OL-9,Saturday,23,0,0
BL-1,Saturday,0,1,0
BL-1,Saturday,1,1,0
BL-1,Saturday,2,1,1
BL-1,Saturday,3,1,0
BL-1,Saturday,4,1,0
BL-1,Saturday,5,1,0
BL-1,Saturday,6,21,23
BL-1,Saturday,7,21,25
BL-1,Saturday,8,21,24
BL-1,Saturday,9,21,25
BL-1,Saturday,10,47,42
BL-1,Saturday,11,62,58
BL-1,Saturday,12,74,64
BL-1,Saturday,13,82,73
BL-1,Saturday,14,85,82
BL-1,Saturday,15,82,91
BL-1,Saturday,16,74,42
BL-1,Saturday,17,62,38
BL-1,Saturday,18,47,40
BL-1,Saturday,19,21,18
BL-1,Saturday,20,21,22
BL-1,Saturday,21,21,19
BL-1,Saturday,22,21,20
BL-1,Saturday,23,1,0
BL-2,Saturday,0,2,1
BL-2,Saturday,1,2,2
BL-2,Saturday,2,2,1
BL-2,Saturday,3,2,2
BL-2,Saturday,4,2,1
BL-2,Saturday,5,2,1
BL-2,Saturday,6,36,39
BL-2,Saturday,7,36,50
BL-2,Saturday,8,36,43
BL-2,Saturday,9,36,46
BL-2,Saturday,10,80,74
BL-2,Saturday,11,105,90
BL-2,Saturday,12,126,134
BL-2,Saturday,13,140,126
BL-2,Saturday,14,145,141
BL-2,Saturday,15,140,139
BL-2,Saturday,16,126,77
BL-2,Saturday,17,105,61
BL-2,Saturday,18,80,53
BL-2,Saturday,19,36,31
BL-2,Saturday,20,36,37
BL-2,Saturday,21,36,34
BL-2,Saturday,22,36,31
BL-2,Saturday,23,2,2
BL-3,Saturday,0,3,3
BL-3,Saturday,1,3,3
BL-3,Saturday,2,3,2
BL-3,Saturday,3,3,2
BL-3,Saturday,4,3,2
BL-3,Saturday,5,3,2
BL-3,Saturday,6,57,55
BL-3,Saturday,7,57,80
BL-3,Saturday,8,57,67
BL-3,Saturday,9,57,74
BL-3,Saturday,10,125,131
BL-3,Saturday,11,164,142
BL-3,Saturday,12,198,177
BL-3,Saturday,13,220,208
BL-3,Saturday,14,228,239
BL-3,Saturday,15,220,215
BL-3,Saturday,16,198,159
BL-3,Saturday,17,164,140
BL-3,Saturday,18,125,101
BL-3,Saturday,19,57,51
BL-3,Saturday,20,57,61
BL-3,Saturday,21,57,63
BL-3,Saturday,22,57,62
BL-3,Saturday,23,3,3
BL-4,Saturday,0,5,5
BL-4,Saturday,1,5,4
BL-4,Saturday,2,5,5
BL-4,Saturday,3,5,5
BL-4,Saturday,4,5,5
BL-4,Saturday,5,5,4
BL-4,Saturday,6,96,105
BL-4,Saturday,7,96,132
BL-4,Saturday,8,96,137
BL-4,Saturday,9,96,113
BL-4,Saturday,10,211,224
BL-4,Saturday,11,278,299
BL-4,Saturday,12,334,377
BL-4,Saturday,13,372,417
BL-4,Saturday,14,385,393
BL-4,Saturday,15,372,380
BL-4,Saturday,16,334,203
BL-4,Saturday,17,278,247
BL-4,Saturday,18,211,134
BL-4,Saturday,19,96,77
BL-4,Saturday,20,96,104
BL-4,Saturday,21,96,94
BL-4,Saturday,22,96,87
BL-4,Saturday,23,5,4
BL-5,Saturday,0,23,23
BL-5,Saturday,1,23,20
BL-5,Saturday,2,23,24
BL-5,Saturday,3,23,21
BL-5,Saturday,4,23,25
BL-5,Saturday,5,23,21
BL-5,Saturday,6,397,361
BL-5,Saturday,7,397,448
BL-5,Saturday,8,397,507
BL-5,Saturday,9,397,499
BL-5,Saturday,10,874,939
BL-5,Saturday,11,1147,1134
BL-5,Saturday,12,1379,1314
BL-5,Saturday,13,1534,1424
BL-5,Saturday,14,1589,1483
BL-5,Saturday,15,1534,1730
BL-5,Saturday,16,1379,838
BL-5,Saturday,17,1147,1027
BL-5,Saturday,18,874,580
BL-5,Saturday,19,397,230
BL-5,Saturday,20,397,367
BL-5,Saturday,21,397,344
BL-5,Saturday,22,397,431
BL-5,Saturday,23,23,23
BL-6,Saturday,0,4,4
BL-6,Saturday,1,4,4
BL-6,Saturday,2,4,4
BL-6,Saturday,3,4,4
BL-6,Saturday,4,4,4
BL-6,Saturday,5,4,4
BL-6,Saturday,6,76,82
BL-6,Saturday,7,76,96
BL-6,Saturday,8,76,102
BL-6,Saturday,9,76,85
BL-6,Saturday,10,168,181
BL-6,Saturday,11,221,251
BL-6,Saturday,12,266,232
BL-6,Saturday,13,296,325
BL-6,Saturday,14,306,345
BL-6,Saturday,15,296,271
BL-6,Saturday,16,266,195
BL-6,Saturday,17,221,193
BL-6,Saturday,18,168,148
BL-6,Saturday,19,76,45
BL-6,Saturday,20,76,72
BL-6,Saturday,21,76,80
BL-6,Saturday,22,76,69
BL-6,Saturday,23,4,3
BL-7,Saturday,0,3,2
BL-7,Saturday,1,3,3
BL-7,Saturday,2,3,3
BL-7,Saturday,3,3,3
BL-7,Saturday,4,3,3
BL-7,Saturday,5,3,2
BL-7,Saturday,6,50,46
BL-7,Saturday,7,50,55
BL-7,Saturday,8,50,58
BL-7,Saturday,9,50,60
BL-7,Saturday,10,110,99
BL-7,Saturday,11,144,123
BL-7,Saturday,12,173,155
BL-7,Saturday,13,193,202
BL-7,Saturday,14,200,207
BL-7,Saturday,15,193,218
BL-7,Saturday,16,173,143
BL-7,Saturday,17,144,107
BL-7,Saturday,18,110,65
BL-7,Saturday,19,50,37
BL-7,Saturday,20,50,43
BL-7,Saturday,21,50,48
BL-7,Saturday,22,50,48
BL-7,Saturday,23,3,2
BL-8,Saturday,0,1,1
BL-8,Saturday,1,1,1
BL-8,Saturday,2,1,1
BL-8,Saturday,3,1,1
BL-8,Saturday,4,1,1
BL-8,Saturday,5,1,0
BL-8,Saturday,6,31,33
BL-8,Saturday,7,31,40
BL-8,Saturday,8,31,37
BL-8,Saturday,9,31,37
BL-8,Saturday,10,69,78
BL-8,Saturday,11,91,94
BL-8,Saturday,12,109,108
BL-8,Saturday,13,121,125
BL-8,Saturday,14,126,122
BL-8,Saturday,15,121,119
BL-8,Saturday,16,109,71
BL-8,Saturday,17,91,64
BL-8,Saturday,18,69,54
BL-8,Saturday,19,31,17
BL-8,Saturday,20,31,33
BL-8,Saturday,21,31,28
BL-8,Saturday,22,31,32
BL-8,Saturday,23,1,1
BL-9,Saturday,0,0,0
BL-9,Saturday,1,0,0
BL-9,Saturday,2,0,0
BL-9,Saturday,3,0,0
BL-9,Saturday,4,0,0
BL-9,Saturday,5,0,0
BL-9,Saturday,6,15,14
BL-9,Saturday,7,15,18
BL-9,Saturday,8,15,17
BL-9,Saturday,9,15,18
BL-9,Saturday,10,34,32
BL-9,Saturday,11,44,45
BL-9,Saturday,12,53,48
BL-9,Saturday,13,59,64
BL-9,Saturday,14,62,60
BL-9,Saturday,15,59,62
BL-9,Saturday,16,53,30
BL-9,Saturday,17,44,31
BL-9,Saturday,18,34,19
BL-9,Saturday,19,15,11
BL-9,Saturday,20,15,14
BL-9,Saturday,21,15,17
BL-9,Saturday,22,15,14
BL-9,Saturday,23,0,0
OL-1,Sunday,0,1,1
OL-1,Sunday,1,1,0
OL-1,Sunday,2,1,0
OL-1,Sunday,3,1,0
OL-1,Sunday,4,1,0
OL-1,Sunday,5,1,0
OL-1,Sunday,6,17,19
OL-1,Sunday,7,17,21
OL-1,Sunday,8,17,18
OL-1,Sunday,9,17,24
OL-1,Sunday,10,37,31
OL-1,Sunday,11,49,47
OL-1,Sunday,12,59,62
OL-1,Sunday,13,66,74
OL-1,Sunday,14,68,72
OL-1,Sunday,15,66,65
